road_event_id,road_name,duration_hr,vehicle_impact,latitude,longitude,crash_count,avg_severity,avg_distance_km,avg_visibility_mi,avg_precip_in,avg_temp_F,avg_wind_mph,high_risk
ELP_2022-06-30_00025+2024-04-15,IH-10,23.99972222222222,all-lanes-open,31.908373,-106.582949,3,3.6666666666666665,0.5252104938001114,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2022-07-06_00036+2024-04-02,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-06_00036+2024-04-03,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-06_00036+2024-04-04,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-06_00036+2024-04-05,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-06_00036+2024-04-06,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-06_00036+2024-04-07,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-06_00036+2024-04-08,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-06_00036+2024-04-09,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-06_00036+2024-04-10,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-06_00036+2024-04-11,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-06_00036+2024-04-12,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-06_00036+2024-04-13,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-06_00036+2024-04-14,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-06_00036+2024-04-15,Joe Battle,23.99972222222222,all-lanes-open,31.806206,-106.268686,253,1.9565217391304348,0.36496455095005687,9.873517786561266,0.0020408163265306124,69.93399209486165,9.06186440677966,0
ELP_2022-07-08_00026+2024-04-02,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2022-07-08_00026+2024-04-03,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2022-07-08_00026+2024-04-04,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2022-07-08_00026+2024-04-05,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2022-07-08_00026+2024-04-06,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2022-07-08_00026+2024-04-07,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2022-07-08_00026+2024-04-08,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2022-07-08_00026+2024-04-09,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2022-07-08_00026+2024-04-10,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2022-07-08_00026+2024-04-11,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2022-07-08_00026+2024-04-12,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2022-07-08_00026+2024-04-13,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2022-07-08_00026+2024-04-14,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2022-07-08_00026+2024-04-15,North Desert,23.99972222222222,some-lanes-closed,31.897611,-106.582335,1,4.0,0.5990035510617907,10.0,,82.0,4.6,0
ELP_2023-01-18_00003+2024-04-02,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-18_00003+2024-04-03,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-18_00003+2024-04-04,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-18_00003+2024-04-05,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-18_00003+2024-04-06,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-18_00003+2024-04-07,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-18_00003+2024-04-08,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-18_00003+2024-04-09,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-18_00003+2024-04-10,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-18_00003+2024-04-11,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-18_00003+2024-04-12,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-18_00003+2024-04-13,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-18_00003+2024-04-14,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-18_00003+2024-04-15,Joe Battle,23.99972222222222,some-lanes-closed,31.705328,-106.281336,251,2.258964143426295,0.4977155679748993,9.848,0.0045,71.038,8.85531914893617,0
ELP_2023-01-19_00025+2024-04-02,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-01-19_00025+2024-04-03,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-01-19_00025+2024-04-04,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-01-19_00025+2024-04-05,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-01-19_00025+2024-04-06,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-01-19_00025+2024-04-07,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-01-19_00025+2024-04-08,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-01-19_00025+2024-04-09,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-01-19_00025+2024-04-10,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-01-19_00025+2024-04-11,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-01-19_00025+2024-04-12,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-01-19_00025+2024-04-13,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-01-19_00025+2024-04-14,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-01-19_00025+2024-04-15,Gateway South,23.99972222222222,some-lanes-closed,31.965925,-106.374306,6,2.0,0.26126198114601695,9.166666666666666,0.0,67.8,5.783333333333334,0
ELP_2023-02-07_00019+2024-04-02,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-02-07_00019+2024-04-03,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-02-07_00019+2024-04-04,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
SAT_2024-01-10_00091+2024-04-06,SH-151,23.99972222222222,unknown,29.48369,-98.709923,92,2.0434782608695654,0.2840790262465686,9.026162790697674,0.0,68.51162790697674,6.920481927710843,0
ELP_2023-02-07_00019+2024-04-05,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-02-07_00019+2024-04-06,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-02-07_00019+2024-04-07,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-02-07_00019+2024-04-08,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-02-07_00019+2024-04-09,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-02-07_00019+2024-04-10,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-02-07_00019+2024-04-11,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-02-07_00019+2024-04-12,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-02-07_00019+2024-04-13,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-02-07_00019+2024-04-14,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-02-07_00019+2024-04-15,Desert North,23.99972222222222,some-lanes-closed,31.909403,-106.582231,3,3.6666666666666665,0.5847178395454914,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-04-18_00019+2024-04-02,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
ELP_2023-04-18_00019+2024-04-03,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
ELP_2023-04-18_00019+2024-04-04,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
ELP_2023-04-18_00019+2024-04-05,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
ELP_2023-04-18_00019+2024-04-06,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
ELP_2023-04-18_00019+2024-04-07,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
ELP_2023-04-18_00019+2024-04-08,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
ELP_2023-04-18_00019+2024-04-09,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
ELP_2023-04-18_00019+2024-04-10,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
ELP_2023-04-18_00019+2024-04-11,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
ELP_2023-04-18_00019+2024-04-12,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
ELP_2023-04-18_00019+2024-04-13,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
ELP_2023-04-18_00019+2024-04-14,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
ELP_2023-04-18_00019+2024-04-15,Desert South,23.99972222222222,some-lanes-closed,31.925694,-106.58323,1,2.0,0.0620393266790028,9.0,0.0,47.0,9.0,0
SAT_2024-03-15_00224+2024-04-15,LP-1604,0.0,all-lanes-open,29.588436,-98.61963,150,2.0533333333333332,0.320640664052798,9.471066666666667,0.00456140350877193,71.00333333333333,8.943537414965986,0
SAT_2024-01-10_00091+2024-04-07,SH-151,23.99972222222222,unknown,29.48369,-98.709923,92,2.0434782608695654,0.2840790262465686,9.026162790697674,0.0,68.51162790697674,6.920481927710843,0
ELP_2023-06-21_00011+2024-04-02,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-06-21_00011+2024-04-03,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-06-21_00011+2024-04-04,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-06-21_00011+2024-04-05,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-06-21_00011+2024-04-06,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-06-21_00011+2024-04-07,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-06-21_00011+2024-04-08,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-06-21_00011+2024-04-09,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-06-21_00011+2024-04-10,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-06-21_00011+2024-04-11,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-06-21_00011+2024-04-12,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-06-21_00011+2024-04-13,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-06-21_00011+2024-04-14,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-06-21_00011+2024-04-15,Zaragoza,23.99972222222222,some-lanes-closed,31.704776,-106.317621,203,1.9211822660098523,0.3101664666401677,9.876847290640393,0.0,74.28177339901478,9.47680412371134,0
ELP_2023-07-07_00088+2024-04-02,Desert South,23.99972222222222,all-lanes-open,31.908427,-106.58323,3,3.6666666666666665,0.5422886670933474,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-07-07_00088+2024-04-03,Desert South,23.99972222222222,all-lanes-open,31.908427,-106.58323,3,3.6666666666666665,0.5422886670933474,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-07-07_00088+2024-04-04,Desert South,23.99972222222222,all-lanes-open,31.908427,-106.58323,3,3.6666666666666665,0.5422886670933474,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-07-07_00088+2024-04-05,Desert South,23.99972222222222,all-lanes-open,31.908427,-106.58323,3,3.6666666666666665,0.5422886670933474,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-07-07_00088+2024-04-06,Desert South,23.99972222222222,all-lanes-open,31.908427,-106.58323,3,3.6666666666666665,0.5422886670933474,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-07-07_00088+2024-04-07,Desert South,23.99972222222222,all-lanes-open,31.908427,-106.58323,3,3.6666666666666665,0.5422886670933474,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-07-07_00088+2024-04-08,Desert South,23.99972222222222,all-lanes-open,31.908427,-106.58323,3,3.6666666666666665,0.5422886670933474,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-07-07_00088+2024-04-09,Desert South,23.99972222222222,all-lanes-open,31.908427,-106.58323,3,3.6666666666666665,0.5422886670933474,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-07-07_00088+2024-04-10,Desert South,23.99972222222222,all-lanes-open,31.908427,-106.58323,3,3.6666666666666665,0.5422886670933474,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-07-07_00088+2024-04-11,Desert South,23.99972222222222,all-lanes-open,31.908427,-106.58323,3,3.6666666666666665,0.5422886670933474,8.333333333333334,0.0,62.800000000000004,7.3,0
ELP_2023-07-07_00088+2024-04-12,Desert South,23.99972222222222,all-lanes-open,31.908427,-106.58323,3,3.6666666666666665,0.5422886670933474,8.333333333333334,0.0,62.800000000000004,7.3,0
